base_feature,tuned_feature,decoder_cosine,base_frequency,tuned_frequency,frequency_delta,frequency_delta_abs,base_mean_activation,tuned_mean_activation,mean_activation_delta,category
5183,5183,0.9970097,0.97312,0.97265,-0.00046998262,0.00046998262,0.23905921,0.22884548,-0.010213733,stable
2447,2447,0.9970132,0.97098,0.97102,3.9994717e-05,3.9994717e-05,0.21207061,0.19585459,-0.016216025,stable
6113,6113,0.9970145,0.96993995,0.97059,0.00065004826,0.00065004826,0.21225011,0.20695628,-0.005293831,stable
4970,4970,0.9970175,0.97097,0.97069997,-0.00027000904,0.00027000904,0.20659284,0.19786105,-0.008731797,stable
3314,3314,0.99701893,0.00466,0.00143,-0.0032300001,0.0032300001,5.3209304e-05,3.9977916e-05,-1.3231387e-05,stable
3487,3487,0.9970199,0.97044,0.96994996,-0.0004900098,0.0004900098,0.19343585,0.17693602,-0.016499832,stable
4587,4587,0.99702,0.97362,0.97326,-0.00036001205,0.00036001205,0.25663182,0.2421882,-0.014443621,stable
1499,1499,0.99702007,0.98863995,0.98749995,-0.0011399984,0.0011399984,0.21637535,0.20591386,-0.010461494,stable
5772,5772,0.9970201,0.97088,0.97068995,-0.00019001961,0.00019001961,0.2135373,0.20824642,-0.005290881,stable
937,937,0.9970219,0.97322,0.97231996,-0.00090003014,0.00090003014,0.20722449,0.21642853,0.009204045,stable
2849,2849,0.9970219,0.97164,0.97086,-0.0007799864,0.0007799864,0.22309163,0.2060478,-0.017043829,stable
3001,3001,0.9970248,0.97347,0.97229,-0.0011799932,0.0011799932,0.24651203,0.21194786,-0.034564167,stable
1572,1572,0.99702644,0.9812,0.9869,0.005699992,0.005699992,0.1922781,0.18784057,-0.004437536,stable
5295,5295,0.9970268,0.97169995,0.97042,-0.0012799501,0.0012799501,0.19449025,0.19513555,0.0006452948,stable
3593,3593,0.99702823,0.97103995,0.97214997,0.0011100173,0.0011100173,0.17910984,0.18683766,0.0077278167,stable
3774,3774,0.99702966,0.97173995,0.97181,7.003546e-05,7.003546e-05,0.20344535,0.20026666,-0.003178686,stable
957,957,0.9970298,0.98029995,0.98051995,0.00022000074,0.00022000074,0.20995516,0.19661832,-0.013336837,stable
5801,5801,0.9970317,0.97375,0.97266,-0.0010899901,0.0010899901,0.2568693,0.2170216,-0.039847687,stable
1336,1336,0.9970318,0.97177,0.97173995,-3.0040741e-05,3.0040741e-05,0.26105696,0.25203526,-0.009021699,stable
4139,4139,0.9970363,0.96983,0.96897,-0.0008599758,0.0008599758,0.18183413,0.17635715,-0.0054769814,stable
4189,4189,0.9970369,0.97805,0.97805,0.0,0.0,0.1866755,0.18993118,0.0032556802,stable
3791,3791,0.99703836,0.97283995,0.97182995,-0.0010100007,0.0010100007,0.2273294,0.21103616,-0.016293243,stable
3322,3322,0.99703926,0.01809,0.01777,-0.00032000057,0.00032000057,0.0038592645,0.003733301,-0.00012596347,stable
5042,5042,0.9970399,0.96975,0.96866995,-0.0010800362,0.0010800362,0.19231375,0.16808045,-0.024233297,stable
697,697,0.99704075,0.97137,0.97261,0.001240015,0.001240015,0.22992383,0.22540863,-0.004515201,stable
3380,3380,0.9970432,0.97261995,0.97248,-0.0001399517,0.0001399517,0.19883893,0.18953814,-0.009300798,stable
4155,4155,0.9970436,0.97431,0.97344,-0.0008699894,0.0008699894,0.29215056,0.2712743,-0.020876259,stable
5595,5595,0.99704367,0.96832997,0.96990997,0.0015799999,0.0015799999,0.1720573,0.1835521,0.0114948,stable
5892,5892,0.9970447,0.98883,0.98862,-0.00020998716,0.00020998716,0.2347237,0.22861634,-0.00610736,stable
1288,1288,0.9970453,0.97142,0.97174996,0.0003299713,0.0003299713,0.19089763,0.20016266,0.009265035,stable
5072,5072,0.99704576,0.97924995,0.98001,0.0007600188,0.0007600188,0.21008472,0.21484922,0.0047644973,stable
3413,3413,0.9970482,0.96392995,0.96734995,0.0034199953,0.0034199953,0.13176,0.15590896,0.024148956,stable
3877,3877,0.99704903,0.98113,0.98017997,-0.00095003843,0.00095003843,0.21486734,0.1987876,-0.016079739,stable
3077,3077,0.9970493,0.97977,0.97874,-0.0010300279,0.0010300279,0.19480719,0.17722858,-0.017578602,stable
1344,1344,0.99705005,0.979,0.98498,0.005980015,0.005980015,0.18451777,0.17372265,-0.010795116,stable
4205,4205,0.9970512,0.97341996,0.97419,0.0007700324,0.0007700324,0.24232242,0.23318,-0.009142414,stable
2473,2473,0.99705136,0.96985996,0.97148997,0.0016300082,0.0016300082,0.1935291,0.21142943,0.017900333,stable
4157,4157,0.9970521,0.01711,0.0152199995,-0.00189,0.00189,0.0028378011,0.0012960988,-0.0015417023,stable
4436,4436,0.9970541,0.0014099999,0.0049799997,0.0035699997,0.0035699997,3.4879693e-05,3.6089536e-05,1.2098426e-06,stable
5871,5871,0.9970546,0.97875,0.97977996,0.0010299683,0.0010299683,0.18582225,0.20399296,0.018170714,stable
3330,3330,0.99705493,0.97989,0.98429996,0.004409969,0.004409969,0.21540119,0.22362447,0.00822328,stable
1205,1205,0.9970558,0.97168,0.96919,-0.002489984,0.002489984,0.22209704,0.18795384,-0.034143195,stable
644,644,0.997056,0.97352,0.97439,0.0008699894,0.0008699894,0.27256283,0.2734955,0.0009326637,stable
671,671,0.99705625,0.97244996,0.97429997,0.001850009,0.001850009,0.26178676,0.26789737,0.0061106086,stable
117,117,0.99705637,0.97467995,0.97489995,0.00022000074,0.00022000074,0.14321485,0.13929093,-0.003923923,stable
2887,2887,0.9970567,0.97226995,0.97173,-0.0005399585,0.0005399585,0.23079112,0.20247018,-0.028320938,stable
1207,1207,0.9970583,0.9812,0.98890996,0.00770998,0.00770998,0.2385655,0.22606288,-0.012502626,stable
492,492,0.9970587,0.96882,0.96843,-0.0003899932,0.0003899932,0.17703761,0.16733415,-0.009703457,stable
230,230,0.9970597,0.98964995,0.98836,-0.0012899637,0.0012899637,0.25608507,0.22920816,-0.026876912,stable
3806,3806,0.99706006,0.98056996,0.98086995,0.00029999018,0.00029999018,0.22743644,0.2241557,-0.003280744,stable
1036,1036,0.9970617,0.98903,0.98901,-2.002716e-05,2.002716e-05,0.2987638,0.2728788,-0.025885016,stable
5450,5450,0.99706274,0.00857,0.01509,0.0065200003,0.0065200003,0.0006938008,0.0023670718,0.001673271,stable
2109,2109,0.9970634,0.97387,0.97393,6.0021877e-05,6.0021877e-05,0.30084854,0.28745148,-0.013397068,stable
5647,5647,0.99706554,0.97224,0.97450995,0.0022699833,0.0022699833,0.2208821,0.21658953,-0.0042925775,stable
2358,2358,0.99706733,0.96915996,0.97090995,0.0017499924,0.0017499924,0.19125797,0.18515354,-0.0061044246,stable
2577,2577,0.99706817,0.96851,0.97814995,0.009639978,0.009639978,0.1567261,0.16519731,0.008471206,stable
3571,3571,0.9970683,0.97182995,0.97240996,0.0005800128,0.0005800128,0.19939546,0.2046348,0.0052393377,stable
548,548,0.9970692,0.97315997,0.97653997,0.0033800006,0.0033800006,0.24713777,0.23525535,-0.011882424,stable
68,68,0.99707,0.9695,0.96906996,-0.0004300475,0.0004300475,0.18176323,0.17641199,-0.0053512454,stable
5357,5357,0.99707055,0.97088,0.97134,0.00046002865,0.00046002865,0.19257025,0.19038902,-0.002181232,stable
5120,5120,0.99707174,0.98543996,0.98630995,0.0008699894,0.0008699894,0.2022949,0.2081228,0.0058279037,stable
4710,4710,0.997073,0.97281,0.9719,-0.0009099841,0.0009099841,0.22660609,0.21172412,-0.0148819685,stable
2374,2374,0.9970738,0.97552997,0.97524995,-0.00028002262,0.00028002262,0.35477507,0.32766032,-0.027114749,stable
4126,4126,0.9970752,0.97244996,0.97217,-0.00027996302,0.00027996302,0.19654536,0.19466582,-0.0018795431,stable
517,517,0.99707556,0.96935,0.97106,0.0017099977,0.0017099977,0.1647921,0.18970889,0.024916783,stable
3235,3235,0.99707776,0.97134995,0.97231996,0.000970006,0.000970006,0.18329675,0.18724008,0.003943324,stable
925,925,0.997079,0.97994,0.97957,-0.00037002563,0.00037002563,0.20183472,0.20153968,-0.000295043,stable
2553,2553,0.9970815,0.97165996,0.97233,0.0006700158,0.0006700158,0.24432532,0.24180919,-0.0025161356,stable
4310,4310,0.9970819,0.97090995,0.97081995,-9.000301e-05,9.000301e-05,0.19004406,0.19632791,0.0062838495,stable
905,905,0.9970821,0.97161996,0.97003996,-0.0015799999,0.0015799999,0.20333414,0.18028203,-0.023052111,stable
2565,2565,0.9970848,0.97208995,0.98130995,0.009220004,0.009220004,0.2446716,0.23532322,-0.009348378,stable
290,290,0.997085,0.98003995,0.97966,-0.0003799796,0.0003799796,0.25256023,0.23936142,-0.013198808,stable
5233,5233,0.9970852,0.97006,0.97029,0.00023001432,0.00023001432,0.20020673,0.18948449,-0.010722235,stable
1521,1521,0.99708533,0.97007,0.96818,-0.0018900037,0.0018900037,0.18926796,0.16120215,-0.028065816,stable
3183,3183,0.99708724,0.97435,0.97505,0.00069999695,0.00069999695,0.26290005,0.25571078,-0.007189274,stable
4612,4612,0.99708873,0.98179996,0.98247,0.0006700158,0.0006700158,0.26195383,0.24876241,-0.013191417,stable
849,849,0.9970888,0.012639999,0.00926,-0.0033799997,0.0033799997,0.0014418756,0.0013023489,-0.00013952667,stable
3931,3931,0.9970889,0.9727,0.9726,-0.000100016594,0.000100016594,0.24094011,0.23886542,-0.0020746887,stable
981,981,0.9970892,0.97932,0.97914,-0.00018000603,0.00018000603,0.1996089,0.20187233,0.0022634268,stable
5803,5803,0.99708927,0.96532,0.96575,0.0004299879,0.0004299879,0.14546196,0.14522177,-0.00024019182,stable
2773,2773,0.9970896,0.97239,0.97051996,-0.0018700361,0.0018700361,0.20716108,0.17422108,-0.03294,stable
2080,2080,0.9970899,0.97326,0.97340995,0.00014996529,0.00014996529,0.26535577,0.24253061,-0.022825152,stable
1489,1489,0.99709034,0.96896,0.96856,-0.00040000677,0.00040000677,0.16923286,0.16596787,-0.0032649934,stable
1122,1122,0.9970905,0.97248,0.97269,0.00020998716,0.00020998716,0.21727253,0.19874682,-0.01852572,stable
5860,5860,0.9970905,0.00065999996,0.00061,-4.9999973e-05,4.9999973e-05,2.3333363e-05,2.1226735e-05,-2.106628e-06,stable
55,55,0.9970938,0.97524,0.97459,-0.00064998865,0.00064998865,0.34223878,0.30111745,-0.041121334,stable
1894,1894,0.99709404,0.97304,0.97178,-0.0012599826,0.0012599826,0.22033995,0.19939683,-0.02094312,stable
4914,4914,0.99709547,0.97309995,0.97185,-0.001249969,0.001249969,0.23882605,0.21243949,-0.026386559,stable
539,539,0.9970958,0.97198,0.97151,-0.00046998262,0.00046998262,0.23961481,0.21991077,-0.019704044,stable
5940,5940,0.9970963,0.9712,0.97012997,-0.0010700226,0.0010700226,0.1869859,0.18127115,-0.0057147443,stable
133,133,0.99709713,0.97265,0.97257,-7.998943e-05,7.998943e-05,0.21112737,0.21182606,0.00069868565,stable
1161,1161,0.9970994,0.97099996,0.97086996,-0.00012999773,0.00012999773,0.22405295,0.21587765,-0.008175299,stable
1977,1977,0.9970995,0.96871996,0.96832997,-0.0003899932,0.0003899932,0.17266557,0.17114373,-0.0015218407,stable
501,501,0.9971,0.96988,0.9719,0.0020200014,0.0020200014,0.18575716,0.20719472,0.021437556,stable
1090,1090,0.99710107,0.97991997,0.97973996,-0.00018000603,0.00018000603,0.23126297,0.20986001,-0.021402955,stable
1975,1975,0.9971011,0.98319,0.98885995,0.0056699514,0.0056699514,0.27052706,0.26233482,-0.008192241,stable
3723,3723,0.9971013,0.97621,0.98142,0.0052099824,0.0052099824,0.18957038,0.18554948,-0.0040208995,stable
2666,2666,0.9971017,0.97044,0.97062,0.00018000603,0.00018000603,0.19089285,0.19665939,0.0057665408,stable
2634,2634,0.99710727,0.9711,0.97077996,-0.00032001734,0.00032001734,0.20027344,0.19528961,-0.0049838275,stable
3152,3152,0.99710745,0.0083099995,0.0090499995,0.00074000005,0.00074000005,0.000101228405,0.0004717429,0.00037051452,stable
2695,2695,0.9971098,0.97063,0.97185,0.0012199879,0.0012199879,0.20768148,0.20563793,-0.0020435452,stable
244,244,0.99711055,0.97756,0.98488,0.007319987,0.007319987,0.19521956,0.19576012,0.0005405545,stable
3022,3022,0.9971106,0.97148997,0.97011995,-0.0013700128,0.0013700128,0.20873111,0.17826603,-0.030465081,stable
131,131,0.9971118,0.97473997,0.97475,1.001358e-05,1.001358e-05,0.243783,0.23753369,-0.0062493086,stable
350,350,0.99711263,0.97139996,0.97217995,0.0007799864,0.0007799864,0.21243672,0.2079282,-0.004508525,stable
992,992,0.99711704,0.98548996,0.986,0.00051003695,0.00051003695,0.19009846,0.20428722,0.014188752,stable
2490,2490,0.9971178,0.98223996,0.98124,-0.0009999871,0.0009999871,0.259745,0.23623393,-0.023511067,stable
4187,4187,0.99712056,0.97091997,0.97135997,0.0004400015,0.0004400015,0.18517593,0.18478963,-0.0003862977,stable
6016,6016,0.99712074,0.97055995,0.97142,0.0008600354,0.0008600354,0.20081742,0.20639406,0.0055766404,stable
5756,5756,0.99712366,0.98788995,0.98809,0.00020003319,0.00020003319,0.22517855,0.2175982,-0.007580355,stable
3993,3993,0.9971259,0.97503,0.97393996,-0.0010900497,0.0010900497,0.27716166,0.2538224,-0.023339272,stable
3273,3273,0.9971273,0.00802,0.00052999996,-0.0074899998,0.0074899998,0.000105237006,2.4267096e-05,-8.096991e-05,stable
3811,3811,0.9971274,0.97133,0.972,0.0006700158,0.0006700158,0.19870722,0.19174214,-0.006965086,stable
309,309,0.99712986,0.00107,0.00539,0.0043200003,0.0043200003,3.0740695e-05,4.085943e-05,1.0118736e-05,stable
1525,1525,0.99713165,0.97032,0.97116,0.00084000826,0.00084000826,0.20086104,0.20276953,0.001908496,stable
4682,4682,0.9971317,0.97032,0.97161996,0.0012999773,0.0012999773,0.17988987,0.19293901,0.013049141,stable
37,37,0.9971328,0.97023,0.96932,-0.0009099841,0.0009099841,0.20358413,0.18450947,-0.019074664,stable
5033,5033,0.9971329,0.97085,0.97107,0.00022000074,0.00022000074,0.20575102,0.2194234,0.013672382,stable
4924,4924,0.9971335,0.97313,0.97362,0.0004900098,0.0004900098,0.24955148,0.25926262,0.009711146,stable
3978,3978,0.99713355,0.97266996,0.97204,-0.0006299615,0.0006299615,0.22554849,0.2064101,-0.019138396,stable
771,771,0.9971336,0.97341996,0.97428,0.0008600354,0.0008600354,0.26488343,0.27057448,0.0056910515,stable
2790,2790,0.99713373,0.97823,0.97876,0.0005300045,0.0005300045,0.22063206,0.21321665,-0.007415414,stable
36,36,0.9971354,0.97353,0.97309995,-0.0004300475,0.0004300475,0.22347116,0.21642238,-0.0070487857,stable
923,923,0.9971364,0.97296,0.97165996,-0.0013000369,0.0013000369,0.22410758,0.21886906,-0.005238518,stable
1169,1169,0.99713737,0.97059995,0.97156,0.000960052,0.000960052,0.19498356,0.20535344,0.010369882,stable
1005,1005,0.9971385,0.97147,0.97126997,-0.00020003319,0.00020003319,0.21631196,0.20340995,-0.0129020065,stable
6063,6063,0.9971389,0.97157997,0.97182995,0.00024998188,0.00024998188,0.1971219,0.19245324,-0.004668668,stable
4084,4084,0.9971421,0.98485,0.98361,-0.001240015,0.001240015,0.19360687,0.1863748,-0.00723207,stable
2292,2292,0.99714446,0.96918,0.96768,-0.0015000105,0.0015000105,0.1628806,0.14399983,-0.01888077,stable
6115,6115,0.99714744,0.98677,0.98784,0.0010700226,0.0010700226,0.21203227,0.22081847,0.0087862015,stable
3459,3459,0.99714935,0.9866,0.98603,-0.0005699992,0.0005699992,0.19866566,0.18968129,-0.008984372,stable
3911,3911,0.99714947,0.97049,0.97147995,0.0009899735,0.0009899735,0.19460171,0.1941948,-0.0004069209,stable
2889,2889,0.99715024,0.98028,0.98111,0.0008299947,0.0008299947,0.20390168,0.19556321,-0.008338466,stable
1330,1330,0.99715114,0.97182995,0.97126997,-0.00055998564,0.00055998564,0.21366118,0.2028829,-0.010778278,stable
2058,2058,0.9971519,0.97581,0.97679996,0.0009899735,0.0009899735,0.18961558,0.17512158,-0.014494002,stable
3147,3147,0.9971522,0.97897,0.98026997,0.0012999773,0.0012999773,0.1915398,0.17821555,-0.013324246,stable
2823,2823,0.9971538,0.97907996,0.98139995,0.0023199916,0.0023199916,0.28429693,0.24424197,-0.040054962,stable
5665,5665,0.9971542,0.97084,0.98578995,0.014949977,0.014949977,0.23164576,0.19863583,-0.03300993,stable
2746,2746,0.9971571,0.99083,0.98925,-0.0015799999,0.0015799999,0.28761515,0.2463867,-0.041228443,stable
4240,4240,0.99715745,0.97068,0.96898997,-0.0016900301,0.0016900301,0.19082695,0.17807645,-0.012750506,stable
1355,1355,0.99715877,0.97428,0.97464997,0.00036996603,0.00036996603,0.30404127,0.2976937,-0.006347567,stable
3524,3524,0.9971591,0.97129,0.97029996,-0.0009900331,0.0009900331,0.22326827,0.20079285,-0.022475421,stable
1672,1672,0.99716115,0.98045,0.98166996,0.0012199879,0.0012199879,0.2548024,0.24718462,-0.0076177865,stable
4918,4918,0.9971616,0.0016399999,0.00087999995,-0.00075999997,0.00075999997,2.965218e-05,2.4935704e-05,-4.716476e-06,stable
1034,1034,0.99716806,0.97392,0.9738,-0.00011998415,0.00011998415,0.26824856,0.2588848,-0.0093637705,stable
1546,1546,0.9971683,0.96993,0.96984,-9.000301e-05,9.000301e-05,0.18810089,0.17922989,-0.008871004,stable
2233,2233,0.9971696,0.97072,0.97777,0.007049978,0.007049978,0.18261215,0.18586689,0.0032547414,stable
1632,1632,0.9971718,0.97211,0.97172,-0.0003899932,0.0003899932,0.21969031,0.21263255,-0.007057756,stable
3137,3137,0.99717265,0.98797,0.98864996,0.0006799698,0.0006799698,0.23450287,0.23000374,-0.0044991225,stable
3963,3963,0.99717283,0.97442997,0.97449,6.0021877e-05,6.0021877e-05,0.28678125,0.2707871,-0.015994161,stable
709,709,0.99717575,0.97423,0.97372997,-0.00050002337,0.00050002337,0.2541582,0.2325755,-0.021582693,stable
4021,4021,0.9971764,0.97116,0.97100997,-0.00015002489,0.00015002489,0.1983932,0.18994996,-0.008443236,stable
1315,1315,0.9971771,0.97123,0.97160995,0.0003799796,0.0003799796,0.21713148,0.21280344,-0.0043280423,stable
4913,4913,0.99717784,0.96922,0.96955997,0.0003399849,0.0003399849,0.1732787,0.17219685,-0.0010818541,stable
4426,4426,0.9971795,0.97301,0.97198,-0.0010300279,0.0010300279,0.22993886,0.207026,-0.02291286,stable
2515,2515,0.9971796,0.97326,0.97323,-2.9981136e-05,2.9981136e-05,0.24726297,0.23904265,-0.008220315,stable
5373,5373,0.9971808,0.98203,0.98763996,0.005609989,0.005609989,0.22356637,0.20727402,-0.016292349,stable
3130,3130,0.99718153,0.972,0.97327995,0.0012799501,0.0012799501,0.2218821,0.23899695,0.017114848,stable
2799,2799,0.99718225,0.97281,0.97309995,0.0002899766,0.0002899766,0.21198297,0.21979402,0.0078110546,stable
1527,1527,0.9971838,0.98099995,0.98951995,0.008520007,0.008520007,0.2305747,0.2358535,0.005278796,stable
3104,3104,0.99718463,0.97301,0.97230995,-0.00070005655,0.00070005655,0.22854452,0.21234652,-0.016197994,stable
5272,5272,0.99718475,0.98004997,0.97843,-0.0016199946,0.0016199946,0.22000171,0.1919285,-0.028073207,stable
641,641,0.99718595,0.98824996,0.98951995,0.0012699962,0.0012699962,0.23720345,0.24457222,0.007368773,stable
5253,5253,0.9971894,0.97191,0.97205997,0.00014996529,0.00014996529,0.20346344,0.20153986,-0.001923576,stable
2396,2396,0.9971901,0.97009,0.97031,0.00022000074,0.00022000074,0.19026412,0.18880874,-0.0014553815,stable
577,577,0.9971907,0.01246,0.01236,-9.999983e-05,9.999983e-05,0.0005608786,0.000366154,-0.00019472459,stable
2376,2376,0.9971924,0.97037995,0.97028,-9.995699e-05,9.995699e-05,0.19170672,0.18562761,-0.0060791075,stable
3445,3445,0.99719673,0.00948,0.00125,-0.00823,0.00823,0.00017460597,4.3345735e-05,-0.00013126024,stable
3442,3442,0.9972031,0.97143,0.96944,-0.0019900203,0.0019900203,0.20171757,0.17136487,-0.030352697,stable
2379,2379,0.99720335,0.97415996,0.97428,0.000120043755,0.000120043755,0.28106192,0.26734197,-0.013719946,stable
5669,5669,0.9972037,0.97293997,0.98059,0.0076500177,0.0076500177,0.2245525,0.22555351,0.0010010153,stable
3626,3626,0.997205,0.97497,0.97428,-0.00068998337,0.00068998337,0.24817134,0.23621464,-0.011956707,stable
1249,1249,0.9972073,0.97268,0.97253996,-0.00014001131,0.00014001131,0.23777409,0.2337487,-0.004025385,stable
3124,3124,0.99720794,0.97073996,0.96955997,-0.0011799932,0.0011799932,0.21361789,0.18036005,-0.033257842,stable
4652,4652,0.9972092,0.97204,0.98102,0.008979976,0.008979976,0.24261142,0.23449928,-0.008112147,stable
964,964,0.9972099,0.96791,0.96797997,6.997585e-05,6.997585e-05,0.15003385,0.14707592,-0.0029579252,stable
1082,1082,0.9972119,0.97161996,0.97073996,-0.000880003,0.000880003,0.20963734,0.1996953,-0.00994204,stable
4469,4469,0.99721307,0.00097,0.00142,0.00045,0.00045,2.859201e-05,2.3680333e-05,-4.911677e-06,stable
5680,5680,0.9972135,0.97003996,0.96989995,-0.00014001131,0.00014001131,0.19269285,0.18792324,-0.0047696084,stable
4135,4135,0.9972136,0.98143,0.98175997,0.0003299713,0.0003299713,0.2380993,0.23898397,0.00088466704,stable
3696,3696,0.99721366,0.97955996,0.98718995,0.0076299906,0.0076299906,0.21024753,0.20853984,-0.001707688,stable
5739,5739,0.9972156,0.97036,0.97056997,0.00020998716,0.00020998716,0.19835052,0.20016004,0.0018095225,stable
1167,1167,0.99721897,0.97394997,0.97371995,-0.00023001432,0.00023001432,0.2564561,0.24376883,-0.012687281,stable
5283,5283,0.9972223,0.97191,0.97178,-0.00012999773,0.00012999773,0.24689426,0.2381341,-0.008760154,stable
